order_id,order_date,region,city,sales_rep,product,customer_type,billing_cycle,base_price_inr,discount_pct,monthly_revenue_inr,contract_value_inr
66339,2024-05-02,South,Bangalore,Rahul,VPS Windows Mid,SME,Annual,2099,0.11,1864.5,22374.01
66340,2024-04-16,East,Delhi,Priya,VPS Windows Premium,Blogger,Monthly,2440,0.15,2069.66,2069.66
66341,2024-07-01,South,Delhi,Suresh,Dedicated Server Windows Mid,Startup,Monthly,7999,0.19,6487.42,6487.42
66342,2024-09-17,West,Delhi,Amit,VPS Windows Mid,Blogger,Quarterly,2099,0.15,1781.54,5344.62
66343,2024-02-19,East,Bangalore,Priya,VPS Windows Premium,Blogger,Monthly,2440,0.16,2046.09,2046.09
66344,2024-09-05,South,Chennai,Neha,VPS Windows Premium,SME,Monthly,2440,0.2,1941.85,1941.85
66345,2024-03-22,West,Mumbai,Amit,Shared Hosting Mid,Startup,Monthly,202,0.23,155.93,155.93
66346,2024-10-19,South,Chennai,Amit,VPS Windows Premium,Blogger,Quarterly,2440,0.05,2314.68,6944.03
66347,2024-02-01,East,Bangalore,Amit,Shared Hosting Entry,SME,Monthly,104,0.18,85.78,85.78
66348,2024-05-28,West,Delhi,Neha,VPS Windows Premium,Blogger,Annual,2440,0.23,1873.69,22484.23
66349,2024-11-22,North,Delhi,Anita,VPS Linux Mid,SME,Monthly,899,0.28,650.0,650.0
66350,2024-01-20,West,Mumbai,Anita,VPS Linux Mid,Startup,Annual,899,0.13,777.8,9333.63
66351,2024-01-03,West,Kolkata,Suresh,Dedicated Server Windows Mid,Blogger,Quarterly,7999,0.04,7684.35,23053.06
66352,2024-02-01,North,Hyderabad,Anita,VPS Windows Mid,Enterprise,Monthly,2099,0.16,1752.96,1752.96
66353,2024-10-16,North,Bangalore,Suresh,Dedicated Server Linux Mid,SME,Monthly,4799,0.1,4302.96,4302.96
66354,2024-10-23,South,Chennai,Suresh,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.14,4123.37,4123.37
66355,2024-03-22,West,Kolkata,Anita,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.13,6984.18,6984.18
66356,2024-06-17,East,Bangalore,Anita,Shared Hosting Entry,Startup,Annual,104,0.2,83.0,995.95
66357,2024-09-26,East,Mumbai,Anita,Shared Hosting Entry,Blogger,Monthly,104,0.13,90.44,90.44
66358,2024-08-15,South,Delhi,Rahul,Dedicated Server Windows High,Blogger,Monthly,9999,0.06,9423.47,9423.47
66359,2024-03-03,East,Bangalore,Anita,Dedicated Server Windows High,Startup,Quarterly,9999,0.17,8259.89,24779.67
66360,2024-03-08,West,Mumbai,Amit,Dedicated Server Linux Mid,Startup,Monthly,4799,0.06,4529.19,4529.19
66361,2024-05-14,South,Chennai,Rahul,Shared Hosting Mid,Blogger,Monthly,202,0.23,156.09,156.09
66362,2024-06-19,South,Hyderabad,Suresh,VPS Windows Mid,SME,Annual,2099,0.1,1896.4,22756.79
66363,2024-06-25,North,Chennai,Suresh,VPS Linux Premium,Blogger,Annual,1699,0.22,1332.3,15987.55
66364,2024-09-26,West,Chennai,Priya,Dedicated Server Windows High,Blogger,Quarterly,9999,0.2,8016.46,24049.38
66365,2024-10-20,East,Chennai,Priya,VPS Windows Mid,SME,Monthly,2099,0.21,1666.29,1666.29
66366,2024-10-09,North,Chennai,Priya,Dedicated Server Windows Mid,SME,Quarterly,7999,0.15,6774.44,20323.31
66367,2024-09-13,West,Delhi,Rahul,VPS Linux Premium,Startup,Quarterly,1699,0.15,1436.53,4309.59
66368,2024-03-22,North,Bangalore,Neha,VPS Windows Mid,Blogger,Monthly,2099,0.25,1572.45,1572.45
66369,2024-04-03,North,Bangalore,Neha,Dedicated Server Linux Mid,SME,Monthly,4799,0.09,4358.63,4358.63
66370,2024-09-29,North,Kolkata,Anita,Shared Hosting Mid,Enterprise,Annual,202,0.15,171.33,2055.95
66371,2024-04-25,North,Delhi,Amit,VPS Windows Premium,Enterprise,Monthly,2440,0.22,1909.56,1909.56
66372,2024-01-03,South,Kolkata,Priya,VPS Linux Basic,Blogger,Quarterly,549,0.22,429.41,1288.23
66373,2024-10-05,South,Delhi,Priya,Shared Hosting Entry,Blogger,Monthly,104,0.28,75.25,75.25
66374,2024-04-15,North,Mumbai,Neha,VPS Windows Premium,Startup,Monthly,2440,0.18,1992.79,1992.79
66375,2024-10-01,North,Bangalore,Suresh,VPS Windows Basic,Blogger,Monthly,1640,0.29,1160.54,1160.54
66376,2024-03-28,East,Delhi,Rahul,Shared Hosting Premium,Blogger,Monthly,299,0.23,231.19,231.19
66377,2024-03-22,North,Hyderabad,Priya,Shared Hosting Premium,SME,Monthly,299,0.29,211.09,211.09
66378,2024-10-21,North,Kolkata,Rahul,Shared Hosting Entry,Startup,Annual,104,0.14,89.17,1070.06
66379,2024-09-26,West,Mumbai,Rahul,VPS Windows Premium,SME,Monthly,2440,0.09,2211.44,2211.44
66380,2024-07-29,East,Mumbai,Amit,VPS Linux Mid,Blogger,Annual,899,0.19,726.52,8718.28
66381,2024-10-31,West,Bangalore,Neha,VPS Windows Mid,Startup,Monthly,2099,0.21,1654.18,1654.18
66382,2024-09-22,East,Chennai,Neha,Dedicated Server Linux High,Enterprise,Monthly,6799,0.11,6054.48,6054.48
66383,2024-06-22,North,Delhi,Neha,Shared Hosting Mid,Startup,Monthly,202,0.22,158.18,158.18
66384,2024-08-07,North,Delhi,Rahul,Dedicated Server Linux Mid,Startup,Monthly,4799,0.17,3967.22,3967.22
66385,2024-10-15,North,Kolkata,Amit,Dedicated Server Windows High,Startup,Monthly,9999,0.12,8759.43,8759.43
66386,2024-03-24,East,Hyderabad,Amit,VPS Linux Mid,Startup,Quarterly,899,0.27,654.1,1962.29
66387,2024-09-17,West,Hyderabad,Rahul,Dedicated Server Linux Mid,SME,Monthly,4799,0.19,3865.63,3865.63
66388,2024-02-20,East,Mumbai,Neha,Shared Hosting Premium,Enterprise,Annual,299,0.13,259.44,3113.24
66389,2024-08-21,East,Delhi,Rahul,Managed WordPress,Blogger,Monthly,499,0.15,423.36,423.36
66390,2024-03-15,North,Delhi,Rahul,Dedicated Server Linux High,SME,Monthly,6799,0.06,6408.65,6408.65
66391,2024-04-04,South,Kolkata,Neha,VPS Windows Premium,SME,Monthly,2440,0.11,2179.5,2179.5
66392,2024-02-09,West,Chennai,Suresh,Dedicated Server Linux High,SME,Monthly,6799,0.05,6443.72,6443.72
66393,2024-06-15,South,Bangalore,Amit,VPS Linux Premium,Startup,Monthly,1699,0.21,1349.3,1349.3
66394,2024-04-12,West,Hyderabad,Priya,Shared Hosting Entry,Blogger,Monthly,104,0.11,92.65,92.65
66395,2024-10-05,North,Mumbai,Neha,Dedicated Server Linux Mid,Startup,Monthly,4799,0.09,4362.52,4362.52
66396,2024-07-15,South,Mumbai,Suresh,VPS Windows Mid,SME,Monthly,2099,0.22,1641.06,1641.06
66397,2024-03-01,East,Delhi,Anita,VPS Linux Mid,Blogger,Monthly,899,0.07,835.75,835.75
66398,2024-06-26,South,Delhi,Anita,Managed WordPress,Startup,Annual,499,0.07,466.16,5593.93
66399,2024-11-05,South,Bangalore,Suresh,VPS Windows Basic,SME,Quarterly,1640,0.1,1479.4,4438.19
66400,2024-03-29,East,Chennai,Neha,Shared Hosting Entry,SME,Quarterly,104,0.25,77.88,233.64
66401,2024-10-23,North,Hyderabad,Amit,Dedicated Server Windows High,Blogger,Monthly,9999,0.02,9829.23,9829.23
66402,2024-01-06,East,Bangalore,Amit,Shared Hosting Entry,Blogger,Monthly,104,0.28,75.06,75.06
66403,2024-06-28,South,Delhi,Amit,VPS Linux Premium,Enterprise,Quarterly,1699,0.06,1595.51,4786.53
66404,2024-11-25,West,Hyderabad,Neha,VPS Windows Mid,Enterprise,Quarterly,2099,0.14,1814.42,5443.25
66405,2024-01-01,West,Bangalore,Priya,Dedicated Server Windows High,Blogger,Quarterly,9999,0.16,8391.09,25173.28
66406,2024-05-18,South,Kolkata,Neha,Dedicated Server Linux Mid,Enterprise,Monthly,4799,0.24,3634.85,3634.85
66407,2024-02-07,South,Delhi,Anita,Dedicated Server Linux High,Blogger,Annual,6799,0.05,6438.03,77256.38
66408,2024-03-18,West,Chennai,Rahul,Dedicated Server Windows High,Startup,Quarterly,9999,0.08,9212.5,27637.49
66409,2024-06-19,West,Bangalore,Neha,Shared Hosting Entry,Startup,Monthly,104,0.16,87.24,87.24
66410,2024-11-15,East,Bangalore,Neha,Dedicated Server Linux Mid,Startup,Annual,4799,0.24,3644.13,43729.54
66411,2024-08-10,West,Chennai,Amit,VPS Windows Mid,Startup,Monthly,2099,0.11,1859.5,1859.5
66412,2024-04-23,North,Mumbai,Suresh,VPS Windows Premium,Startup,Monthly,2440,0.1,2200.2,2200.2
66413,2024-04-25,East,Bangalore,Priya,Managed WordPress,Blogger,Monthly,499,0.12,437.41,437.41
66414,2024-03-26,West,Delhi,Neha,VPS Windows Mid,Startup,Monthly,2099,0.25,1574.03,1574.03
66415,2024-06-30,East,Delhi,Rahul,Dedicated Server Windows Mid,Startup,Monthly,7999,0.21,6314.85,6314.85
66416,2024-09-11,West,Bangalore,Neha,Dedicated Server Windows Mid,SME,Annual,7999,0.22,6270.47,75245.64
66417,2024-02-12,West,Bangalore,Anita,Shared Hosting Mid,SME,Quarterly,202,0.21,160.54,481.62
66418,2024-03-31,North,Chennai,Amit,Shared Hosting Entry,Startup,Monthly,104,0.19,83.74,83.74
66419,2024-08-08,East,Delhi,Anita,Dedicated Server Windows Mid,SME,Quarterly,7999,0.1,7222.25,21666.76
66420,2024-07-28,North,Delhi,Rahul,Dedicated Server Linux High,Startup,Monthly,6799,0.11,6083.94,6083.94
66421,2024-05-10,West,Kolkata,Rahul,Dedicated Server Linux High,Blogger,Quarterly,6799,0.24,5149.72,15449.17
66422,2024-05-25,West,Chennai,Neha,Dedicated Server Windows High,SME,Quarterly,9999,0.24,7609.45,22828.34
66423,2024-04-30,North,Chennai,Priya,Dedicated Server Linux High,Blogger,Quarterly,6799,0.12,5963.52,17890.55
66424,2024-03-04,West,Mumbai,Suresh,Dedicated Server Windows High,Startup,Monthly,9999,0.05,9501.64,9501.64
66425,2024-11-04,North,Delhi,Amit,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.21,3774.09,3774.09
66426,2024-09-26,West,Delhi,Amit,Shared Hosting Entry,Blogger,Monthly,104,0.19,84.46,84.46
66427,2024-04-18,South,Chennai,Priya,VPS Windows Mid,Blogger,Monthly,2099,0.17,1751.95,1751.95
66428,2024-08-16,East,Hyderabad,Rahul,Shared Hosting Entry,Blogger,Annual,104,0.19,84.59,1015.07
66429,2024-01-24,South,Mumbai,Priya,Dedicated Server Linux High,Startup,Monthly,6799,0.14,5831.78,5831.78
66430,2024-01-20,South,Hyderabad,Rahul,Dedicated Server Linux Entry,Blogger,Monthly,3299,0.06,3112.22,3112.22
66431,2024-06-08,South,Chennai,Suresh,Dedicated Server Linux Mid,Enterprise,Quarterly,4799,0.08,4397.14,13191.42
66432,2024-09-13,East,Mumbai,Rahul,Dedicated Server Linux Mid,Startup,Quarterly,4799,0.02,4722.8,14168.41
66433,2024-07-13,East,Mumbai,Neha,Dedicated Server Linux Mid,Startup,Monthly,4799,0.02,4714.34,4714.34
66434,2024-07-21,South,Delhi,Rahul,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.02,4701.89,4701.89
66435,2024-01-13,North,Delhi,Anita,VPS Windows Mid,Blogger,Monthly,2099,0.21,1664.78,1664.78
66436,2024-07-20,West,Chennai,Suresh,Dedicated Server Windows Mid,Blogger,Annual,7999,0.03,7724.72,92696.69
66437,2024-02-28,North,Hyderabad,Amit,VPS Windows Mid,Enterprise,Monthly,2099,0.09,1907.35,1907.35
66438,2024-03-22,North,Bangalore,Neha,VPS Windows Mid,SME,Monthly,2099,0.2,1679.05,1679.05
66439,2024-01-18,West,Delhi,Amit,Dedicated Server Linux High,Blogger,Monthly,6799,0.14,5871.97,5871.97
66440,2024-01-31,South,Bangalore,Suresh,VPS Windows Premium,Startup,Monthly,2440,0.3,1710.43,1710.43
66441,2024-08-01,East,Hyderabad,Amit,VPS Windows Mid,SME,Quarterly,2099,0.17,1737.8,5213.39
66442,2024-10-18,East,Kolkata,Rahul,VPS Linux Premium,SME,Monthly,1699,0.12,1501.47,1501.47
66443,2024-01-02,North,Delhi,Amit,Dedicated Server Windows High,Startup,Annual,9999,0.09,9118.3,109419.57
66444,2024-06-13,East,Mumbai,Amit,VPS Linux Premium,SME,Quarterly,1699,0.11,1513.44,4540.32
66445,2024-05-04,North,Bangalore,Priya,Dedicated Server Linux Entry,Blogger,Monthly,3299,0.07,3065.83,3065.83
66446,2024-08-01,South,Mumbai,Suresh,Shared Hosting Mid,Blogger,Monthly,202,0.24,154.06,154.06
66447,2024-07-01,East,Delhi,Rahul,VPS Windows Mid,Startup,Quarterly,2099,0.3,1472.35,4417.04
66448,2024-07-23,North,Delhi,Amit,Dedicated Server Linux Entry,Enterprise,Monthly,3299,0.09,3001.96,3001.96
66449,2024-10-13,East,Bangalore,Neha,Dedicated Server Windows High,Enterprise,Monthly,9999,0.01,9876.25,9876.25
66450,2024-05-05,North,Mumbai,Neha,Managed WordPress,Blogger,Monthly,499,0.13,434.0,434.0
66451,2024-03-04,West,Bangalore,Anita,VPS Windows Mid,SME,Monthly,2099,0.2,1679.95,1679.95
66452,2024-03-05,East,Chennai,Anita,Dedicated Server Linux High,Startup,Monthly,6799,0.22,5295.07,5295.07
66453,2024-04-13,East,Delhi,Rahul,VPS Windows Mid,Blogger,Monthly,2099,0.18,1711.07,1711.07
66454,2024-06-21,North,Mumbai,Priya,VPS Linux Mid,Startup,Monthly,899,0.27,654.16,654.16
66455,2024-09-21,North,Delhi,Amit,VPS Linux Premium,Blogger,Monthly,1699,0.25,1278.59,1278.59
66456,2024-08-08,North,Bangalore,Neha,VPS Windows Mid,Startup,Monthly,2099,0.11,1869.97,1869.97
66457,2024-11-04,South,Delhi,Amit,Dedicated Server Linux High,Blogger,Monthly,6799,0.17,5660.15,5660.15
66458,2024-08-01,East,Mumbai,Neha,Managed WordPress,Blogger,Annual,499,0.18,407.53,4890.4
66459,2024-04-16,North,Mumbai,Anita,Shared Hosting Premium,Blogger,Annual,299,0.26,221.22,2654.59
66460,2024-03-24,West,Chennai,Priya,Dedicated Server Windows High,SME,Quarterly,9999,0.0,9990.52,29971.57
66461,2024-07-20,South,Kolkata,Neha,Shared Hosting Mid,Startup,Quarterly,202,0.1,181.66,544.97
66462,2024-04-12,West,Chennai,Amit,Dedicated Server Linux Mid,Blogger,Quarterly,4799,0.2,3826.19,11478.56
66463,2024-04-06,East,Delhi,Anita,Dedicated Server Linux High,Startup,Quarterly,6799,0.16,5730.19,17190.58
66464,2024-06-06,North,Delhi,Anita,VPS Linux Mid,Blogger,Quarterly,899,0.27,658.24,1974.71
66465,2024-01-02,South,Delhi,Priya,Shared Hosting Entry,SME,Monthly,104,0.19,84.45,84.45
66466,2024-04-06,West,Delhi,Rahul,VPS Linux Basic,Enterprise,Monthly,549,0.08,505.31,505.31
66467,2024-02-20,North,Mumbai,Anita,VPS Windows Mid,Enterprise,Quarterly,2099,0.06,1970.82,5912.45
66468,2024-09-06,North,Delhi,Neha,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.24,3648.31,3648.31
66469,2024-08-16,North,Mumbai,Anita,Dedicated Server Windows High,Enterprise,Monthly,9999,0.03,9697.67,9697.67
66470,2024-06-10,West,Delhi,Anita,VPS Linux Mid,Blogger,Monthly,899,0.23,695.17,695.17
66471,2024-04-22,North,Delhi,Anita,Dedicated Server Linux High,Blogger,Annual,6799,0.14,5870.59,70447.06
66472,2024-09-24,South,Chennai,Anita,Dedicated Server Windows Mid,SME,Quarterly,7999,0.21,6281.46,18844.37
66473,2024-01-12,East,Bangalore,Rahul,VPS Windows Premium,Startup,Monthly,2440,0.24,1857.28,1857.28
66474,2024-07-11,West,Bangalore,Rahul,Shared Hosting Entry,Blogger,Quarterly,104,0.2,83.63,250.89
66475,2024-08-18,North,Chennai,Neha,VPS Linux Premium,Blogger,Quarterly,1699,0.08,1565.1,4695.29
66476,2024-04-02,North,Mumbai,Rahul,Dedicated Server Linux High,Blogger,Quarterly,6799,0.23,5228.59,15685.76
66477,2024-05-07,North,Mumbai,Neha,VPS Linux Mid,Startup,Monthly,899,0.19,725.85,725.85
66478,2024-06-11,South,Delhi,Neha,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.06,7492.8,7492.8
66479,2024-10-31,North,Chennai,Neha,VPS Windows Mid,Enterprise,Quarterly,2099,0.27,1535.72,4607.15
66480,2024-04-06,North,Kolkata,Neha,Dedicated Server Windows High,SME,Monthly,9999,0.19,8057.16,8057.16
66481,2024-04-13,North,Mumbai,Priya,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.1,7221.11,7221.11
66482,2024-08-19,East,Hyderabad,Rahul,VPS Windows Mid,SME,Annual,2099,0.27,1529.37,18352.47
66483,2024-11-06,North,Kolkata,Neha,VPS Linux Premium,Blogger,Monthly,1699,0.2,1366.55,1366.55
66484,2024-08-06,North,Bangalore,Suresh,Dedicated Server Linux Entry,Enterprise,Monthly,3299,0.04,3170.39,3170.39
66485,2024-08-21,North,Bangalore,Neha,VPS Linux Mid,Startup,Monthly,899,0.2,715.52,715.52
66486,2024-04-24,South,Mumbai,Rahul,Shared Hosting Entry,Blogger,Monthly,104,0.15,88.66,88.66
66487,2024-11-25,West,Delhi,Anita,VPS Windows Mid,Blogger,Monthly,2099,0.2,1688.69,1688.69
66488,2024-09-23,North,Kolkata,Priya,VPS Linux Premium,Startup,Quarterly,1699,0.17,1404.64,4213.91
66489,2024-06-22,South,Delhi,Priya,VPS Windows Premium,Blogger,Quarterly,2440,0.19,1966.57,5899.71
66490,2024-11-01,South,Mumbai,Suresh,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.17,6631.3,6631.3
66491,2024-08-07,North,Mumbai,Amit,Managed WordPress,Startup,Monthly,499,0.06,471.48,471.48
66492,2024-03-27,South,Mumbai,Suresh,Dedicated Server Linux Entry,Startup,Annual,3299,0.14,2840.72,34088.58
66493,2024-02-13,South,Bangalore,Rahul,Shared Hosting Premium,Startup,Monthly,299,0.26,221.08,221.08
66494,2024-08-08,West,Delhi,Priya,VPS Windows Mid,Blogger,Quarterly,2099,0.16,1772.48,5317.43
66495,2024-05-11,West,Delhi,Suresh,VPS Windows Premium,Blogger,Monthly,2440,0.24,1865.48,1865.48
66496,2024-05-27,West,Delhi,Anita,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.06,4512.17,4512.17
66497,2024-04-24,East,Bangalore,Neha,Dedicated Server Linux High,Blogger,Quarterly,6799,0.19,5536.73,16610.19
66498,2024-02-05,South,Bangalore,Rahul,Shared Hosting Entry,SME,Monthly,104,0.21,82.19,82.19
66499,2024-02-28,West,Hyderabad,Anita,Dedicated Server Windows Mid,SME,Monthly,7999,0.1,7209.11,7209.11
66500,2024-04-06,West,Chennai,Suresh,VPS Windows Mid,SME,Monthly,2099,0.12,1839.86,1839.86
66501,2024-08-28,North,Chennai,Amit,VPS Linux Mid,Blogger,Monthly,899,0.12,788.85,788.85
66502,2024-06-07,North,Delhi,Neha,VPS Linux Mid,Blogger,Monthly,899,0.07,838.96,838.96
66503,2024-06-13,South,Chennai,Anita,VPS Windows Premium,Startup,Monthly,2440,0.14,2107.67,2107.67
66504,2024-07-13,East,Hyderabad,Suresh,Dedicated Server Windows High,Blogger,Annual,9999,0.21,7928.35,95140.23
66505,2024-05-12,West,Bangalore,Suresh,Shared Hosting Entry,SME,Monthly,104,0.12,91.16,91.16
66506,2024-01-22,West,Mumbai,Suresh,Shared Hosting Premium,Blogger,Annual,299,0.15,254.78,3057.36
66507,2024-09-01,North,Mumbai,Neha,Shared Hosting Premium,Blogger,Annual,299,0.26,219.83,2637.91
66508,2024-08-20,North,Mumbai,Rahul,VPS Linux Premium,SME,Monthly,1699,0.29,1199.54,1199.54
66509,2024-08-27,East,Mumbai,Anita,Dedicated Server Linux Mid,SME,Monthly,4799,0.24,3659.75,3659.75
66510,2024-08-25,South,Hyderabad,Neha,Dedicated Server Windows High,Blogger,Monthly,9999,0.08,9209.41,9209.41
66511,2024-01-27,North,Mumbai,Rahul,VPS Windows Mid,Blogger,Monthly,2099,0.05,1985.55,1985.55
66512,2024-10-16,North,Delhi,Priya,Shared Hosting Mid,Enterprise,Monthly,202,0.2,162.35,162.35
66513,2024-08-23,East,Delhi,Anita,VPS Windows Mid,Blogger,Monthly,2099,0.05,1983.68,1983.68
66514,2024-03-24,East,Delhi,Priya,Dedicated Server Linux High,Startup,Quarterly,6799,0.24,5159.39,15478.18
66515,2024-10-13,North,Hyderabad,Suresh,Managed WordPress,SME,Quarterly,499,0.16,420.41,1261.23
66516,2024-10-09,North,Mumbai,Anita,Dedicated Server Linux High,Startup,Monthly,6799,0.09,6155.08,6155.08
66517,2024-09-05,North,Delhi,Suresh,VPS Windows Basic,Blogger,Quarterly,1640,0.07,1519.21,4557.64
66518,2024-06-19,West,Mumbai,Priya,Dedicated Server Linux High,Enterprise,Annual,6799,0.14,5816.31,69795.72
66519,2024-10-03,North,Mumbai,Suresh,VPS Windows Basic,Blogger,Monthly,1640,0.08,1506.11,1506.11
66520,2024-08-06,North,Delhi,Suresh,Dedicated Server Windows High,Blogger,Annual,9999,0.13,8726.22,104714.64
66521,2024-10-17,North,Mumbai,Amit,VPS Linux Premium,Blogger,Monthly,1699,0.11,1519.28,1519.28
66522,2024-01-18,North,Mumbai,Anita,VPS Windows Premium,SME,Quarterly,2440,0.14,2100.2,6300.6
66523,2024-04-12,North,Bangalore,Neha,Shared Hosting Mid,Blogger,Monthly,202,0.14,174.51,174.51
66524,2024-04-29,South,Bangalore,Amit,Dedicated Server Windows Mid,Enterprise,Monthly,7999,0.22,6222.17,6222.17
66525,2024-01-26,North,Delhi,Neha,Shared Hosting Premium,Blogger,Monthly,299,0.25,224.19,224.19
66526,2024-11-07,North,Bangalore,Anita,VPS Windows Mid,SME,Monthly,2099,0.26,1547.07,1547.07
66527,2024-01-10,South,Bangalore,Suresh,Dedicated Server Windows High,Enterprise,Monthly,9999,0.2,7953.91,7953.91
66528,2024-09-06,East,Kolkata,Priya,Dedicated Server Linux High,Startup,Monthly,6799,0.2,5423.41,5423.41
66529,2024-01-05,South,Delhi,Suresh,VPS Windows Mid,Startup,Annual,2099,0.21,1657.81,19893.7
66530,2024-03-05,East,Chennai,Priya,VPS Windows Premium,Enterprise,Monthly,2440,0.29,1724.31,1724.31
66531,2024-01-04,East,Kolkata,Neha,VPS Windows Premium,Startup,Quarterly,2440,0.06,2297.03,6891.1
66532,2024-06-30,South,Chennai,Anita,VPS Windows Premium,Blogger,Quarterly,2440,0.16,2060.8,6182.4
66533,2024-07-21,South,Bangalore,Suresh,Dedicated Server Windows High,Startup,Annual,9999,0.08,9222.5,110670.01
66534,2024-04-25,North,Delhi,Amit,VPS Windows Mid,Blogger,Monthly,2099,0.21,1654.22,1654.22
66535,2024-02-24,West,Hyderabad,Anita,Managed WordPress,Blogger,Annual,499,0.16,420.58,5047.0
66536,2024-05-05,North,Delhi,Amit,Dedicated Server Linux High,Startup,Monthly,6799,0.19,5500.51,5500.51
66537,2024-05-11,East,Mumbai,Amit,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.02,7807.86,7807.86
66538,2024-02-24,South,Delhi,Suresh,Dedicated Server Windows High,SME,Monthly,9999,0.24,7595.23,7595.23
66539,2024-03-20,North,Delhi,Priya,Dedicated Server Linux High,Blogger,Monthly,6799,0.14,5870.84,5870.84
66540,2024-09-08,South,Mumbai,Priya,Dedicated Server Linux High,Startup,Quarterly,6799,0.04,6521.3,19563.9
66541,2024-10-19,East,Delhi,Neha,Dedicated Server Windows High,Blogger,Annual,9999,0.03,9735.63,116827.58
66542,2024-02-10,East,Kolkata,Rahul,Shared Hosting Entry,SME,Monthly,104,0.22,81.06,81.06
66543,2024-05-31,South,Delhi,Anita,Dedicated Server Windows High,SME,Quarterly,9999,0.13,8649.76,25949.27
66544,2024-04-08,West,Kolkata,Suresh,Dedicated Server Linux Entry,Blogger,Monthly,3299,0.01,3249.75,3249.75
66545,2024-02-03,East,Delhi,Anita,Shared Hosting Premium,Enterprise,Quarterly,299,0.19,242.74,728.21
66546,2024-10-27,South,Delhi,Neha,Shared Hosting Entry,Startup,Monthly,104,0.24,79.06,79.06
66547,2024-07-29,South,Bangalore,Neha,Dedicated Server Windows High,SME,Monthly,9999,0.05,9457.92,9457.92
66548,2024-05-11,East,Kolkata,Neha,VPS Linux Basic,Blogger,Monthly,549,0.07,512.04,512.04
66549,2024-05-19,West,Delhi,Anita,VPS Linux Premium,Blogger,Monthly,1699,0.13,1479.57,1479.57
66550,2024-11-03,East,Kolkata,Rahul,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.12,4215.88,4215.88
66551,2024-08-05,East,Kolkata,Priya,VPS Windows Premium,Blogger,Monthly,2440,0.2,1942.92,1942.92
66552,2024-11-01,North,Bangalore,Rahul,Shared Hosting Mid,Blogger,Quarterly,202,0.28,145.36,436.09
66553,2024-10-10,South,Hyderabad,Amit,VPS Linux Premium,Startup,Annual,1699,0.09,1541.67,18500.05
66554,2024-07-06,South,Delhi,Amit,VPS Windows Mid,Blogger,Quarterly,2099,0.3,1473.99,4421.96
66555,2024-04-09,East,Mumbai,Amit,VPS Linux Basic,Blogger,Annual,549,0.11,486.41,5836.92
66556,2024-03-08,North,Kolkata,Priya,VPS Linux Premium,Startup,Monthly,1699,0.13,1480.5,1480.5
66557,2024-06-03,East,Mumbai,Anita,Dedicated Server Windows High,Blogger,Monthly,9999,0.18,8239.03,8239.03
66558,2024-11-11,South,Bangalore,Suresh,VPS Linux Premium,Startup,Quarterly,1699,0.1,1523.51,4570.53
66559,2024-08-19,South,Bangalore,Anita,Dedicated Server Windows High,Startup,Monthly,9999,0.15,8523.67,8523.67
66560,2024-02-22,South,Delhi,Neha,Managed WordPress,Blogger,Monthly,499,0.16,417.31,417.31
66561,2024-01-18,North,Mumbai,Amit,VPS Linux Mid,Startup,Annual,899,0.07,834.36,10012.28
66562,2024-07-30,South,Bangalore,Priya,Dedicated Server Windows High,Blogger,Monthly,9999,0.07,9297.48,9297.48
66563,2024-01-02,West,Delhi,Neha,VPS Windows Premium,Startup,Annual,2440,0.07,2270.3,27243.55
66564,2024-03-18,North,Mumbai,Priya,VPS Linux Premium,Startup,Annual,1699,0.16,1426.48,17117.8
66565,2024-09-13,East,Mumbai,Neha,Shared Hosting Entry,Blogger,Monthly,104,0.22,81.11,81.11
66566,2024-06-25,East,Delhi,Anita,Dedicated Server Linux High,Startup,Monthly,6799,0.08,6247.58,6247.58
66567,2024-08-22,North,Chennai,Suresh,Shared Hosting Entry,Blogger,Monthly,104,0.18,85.1,85.1
66568,2024-09-18,East,Delhi,Priya,Dedicated Server Linux High,Startup,Monthly,6799,0.17,5648.15,5648.15
66569,2024-03-12,South,Bangalore,Anita,VPS Windows Premium,Startup,Monthly,2440,0.26,1811.06,1811.06
66570,2024-06-11,North,Bangalore,Amit,VPS Linux Mid,SME,Monthly,899,0.24,681.42,681.42
66571,2024-08-29,East,Chennai,Anita,VPS Windows Premium,Blogger,Monthly,2440,0.25,1840.45,1840.45
66572,2024-05-11,East,Chennai,Amit,VPS Windows Premium,Blogger,Quarterly,2440,0.28,1769.0,5306.99
66573,2024-05-30,North,Bangalore,Suresh,VPS Windows Mid,Startup,Monthly,2099,0.17,1748.98,1748.98
66574,2024-02-21,North,Bangalore,Suresh,Dedicated Server Windows High,Blogger,Monthly,9999,0.21,7877.03,7877.03
